Demand,Entities In Part 1,Part 1 VA Time,Drilling Queue Time,Part 1 Storage Time,Part 1 Stored,Entities In Part 2,Part 2 VA Time,Milling Queue Time,Part 2 Storage Time,Part 2 Stored,Entities Out,Assembly Time,Assembly Queue Time,Drilling Utilization,Milling Utilization,Assembly Utilization
17,11543,2.997927,2.717596,101.820823,1999,12206,2.999114,1.062501,130.305099,2662,9544,3.002278,2.906197,0.799995,0.634023,0.995968
2,5536,3.00801,0.095298,11.926536,23,5824,2.998218,0.013006,19.749081,311,5513,2.988123,0.372816,0.385273,0.302728,0.572559
14,9814,3.001181,1.532318,47.254632,387,10514,2.998398,0.278821,103.278779,1087,9427,3.003258,2.768117,0.680658,0.546912,0.984223
10,7280,2.994566,0.325501,11.596926,240,7100,3.002487,0.036182,8.055763,60,7040,2.99906,1.030501,0.503958,0.369676,0.734201
9,6408,3.001987,0.174769,42.824631,81,6327,2.997864,0.040186,0.751016,0,6327,3.003244,0.662468,0.445295,0.329297,0.659775
12,9000,3.001154,0.63994,41.300996,695,8340,2.998344,0.114645,3.27166,35,8305,2.994357,1.895673,0.621919,0.434135,0.864412
13,9620,3.002256,1.056101,40.565446,626,9035,2.998458,0.239639,11.744131,41,8994,3.002173,2.545258,0.666621,0.469456,0.938575
1,3655,2.990418,0.002073,80.279218,260,3420,2.980623,0,0.526352,25,3395,2.996441,0.02181,0.253009,0.176621,0.354013
17,9243,2.995491,0.862643,11.882759,124,9516,3.003516,0.255778,23.275551,397,9119,3.010065,2.603318,0.639713,0.495055,0.954168
7,4356,2.994825,0.015719,22.703875,12,4380,2.998001,0,6.287123,36,4344,2.997939,0.106038,0.301945,0.22746,0.452533
8,5824,2.994705,0.073467,0.197021,24,6072,3.006294,0.015701,46.892848,272,5800,2.992159,0.39694,0.403741,0.316719,0.603032
14,3795,3.001664,0.000556,48.621219,315,3495,2.999377,0,3.734554,15,3480,2.988077,0.041424,0.263136,0.181514,0.36132
11,8008,3.000241,0.524338,27.329425,292,7788,3.003563,0.07223,14.594406,72,7716,3.003467,1.522439,0.556171,0.404997,0.805838
7,4837,3.001174,0.021315,0.114166,17,5068,2.99842,0.006807,39.726019,248,4820,2.992437,0.136855,0.335768,0.263462,0.501117
16,11872,3.002646,2.619563,126.257473,2325,11920,2.999992,0.686417,147.774237,2373,9547,2.998225,2.910012,0.824067,0.620192,0.994903
2,3116,2.991636,0,71.799709,207,2924,3.001376,0,1.308876,15,2909,3.010191,0.008986,0.215782,0.152178,0.304516
10,698,2.997772,0,0.019807,4,720,2.992242,0,61.043034,26,694,3.021496,0,0.048371,0.037308,0.072872
5,3765,3.002583,0.001724,43.02826,167,3625,3.007105,0,0.12024,27,3598,3.003226,0.053866,0.260953,0.188888,0.375598
18,12780,3.000567,6.775073,218.538475,3236,12942,2.999583,0.829151,153.228976,3398,9544,3.001101,2.876654,0.887668,0.672645,0.995698
19,12325,3.003442,4.187085,147.437364,2804,12002,3.002378,0.722575,161.672099,2481,9521,3.001108,2.900085,0.853519,0.624261,0.993249
17,12393,2.998025,3.486173,195.631949,2946,11084,3.002249,0.787019,96.56336,1637,9447,3.004504,2.852627,0.857743,0.577734,0.986663
18,13410,2.99776,8.706294,201.203995,3856,13212,2.998312,1.10471,205.705315,3658,9554,3.004582,2.93486,0.922977,0.687738,0.99764
3,2190,2.985557,0,77.100726,213,1992,3.007765,0,0.082824,15,1977,3.0084,0.000205,0.151152,0.103661,0.20658
17,6804,2.992245,0.13758,17.323572,303,6534,2.998831,0.026105,5.239576,33,6501,3.001744,0.648209,0.471027,0.340102,0.678881
18,12474,3.002131,4.204872,171.582127,2915,12780,2.999198,1.025256,173.323355,3221,9559,2.999596,2.919789,0.865099,0.660461,0.996567
11,8459,2.996134,0.479231,54.109935,462,8019,2.991435,0.131869,3.312178,22,7997,2.993534,1.725122,0.586197,0.416464,0.831594
8,5680,3.00021,0.069645,2.326563,26,6160,3.000542,0.013582,45.502464,506,5654,3.00006,0.418069,0.394205,0.320828,0.589869
16,7110,2.995798,0.27282,7.275111,10,7280,3.000225,0.087077,27.709214,180,7100,2.994163,1.072277,0.493058,0.378732,0.738385
12,8796,3.006736,0.588432,5.785342,91,9348,3.003391,0.222904,60.234144,643,8705,2.998412,2.169258,0.611481,0.486763,0.90745
12,8520,2.98867,0.479637,33.113242,433,8160,3.000121,0.181462,3.145598,73,8087,3.007076,1.813099,0.588195,0.424148,0.845319
8,5200,3.003083,0.049118,2.654288,27,5680,2.999723,0.004729,55.213453,507,5173,2.999382,0.232527,0.361074,0.295716,0.539411
12,4362,3.008367,0.018967,5.338115,0,4428,2.99709,0,8.167731,66,4362,2.995008,0.083935,0.303761,0.230235,0.453619
3,3720,3.001769,0.001286,52.204926,213,3535,2.986936,0,1.326077,28,3507,3.008133,0.024387,0.258486,0.182764,0.366873
3,2217,3.005371,0,39.551136,135,2091,3.007094,0,0.047835,9,2082,3.008411,0,0.154138,0.10908,0.217611
11,1408,2.998264,0,50.347435,80,1332,2.989338,0,0.002763,4,1328,2.985093,0,0.097368,0.069126,0.137807
8,5872,3.007548,0.088531,0.17738,16,6088,2.996362,0.009487,42.700997,232,5856,2.994916,0.433201,0.408696,0.316245,0.609546
12,9096,3.005255,0.760595,8.178319,230,8940,2.996154,0.170991,18.502411,74,8866,3.001581,2.118172,0.632344,0.464478,0.924987
7,2097,3.001463,0,0.097622,16,2367,2.999797,0,83.471449,286,2081,3.008892,0,0.145538,0.123273,0.217797
20,6372,3.00471,0.14056,0.438388,35,6588,2.99334,0.036838,62.498408,251,6337,3.002959,0.660394,0.44258,0.342147,0.661775
3,5808,3.006887,0.074431,5.710145,16,5920,2.993914,0.009105,17.064704,128,5792,2.993717,0.440521,0.403826,0.307537,0.602248
19,11577,3.001532,2.679348,111.778325,2043,12087,3.004138,1.037311,156.149477,2553,9534,3.007531,2.920277,0.801254,0.629925,0.996792
7,10052,2.998759,1.244746,52.504658,584,10150,3.001444,0.358807,41.566309,682,9468,2.995678,2.809774,0.697767,0.5289,0.985826
11,5888,2.996723,0.062764,23.106738,249,5688,3.000339,0.005213,1.84285,49,5639,3.004823,0.329193,0.407787,0.295064,0.588838
2,3595,3.005065,0.001622,12.177517,9,3660,3.003221,0,10.447706,74,3586,3.006191,0.021551,0.250074,0.190182,0.375024
10,7110,2.997567,0.256499,11.986234,51,7190,3.008741,0.064043,13.538356,131,7059,2.994572,1.050904,0.492381,0.37557,0.73442
19,3720,3.005593,0.002035,52.467647,10,3820,2.994026,0,1.554696,110,3710,2.997798,0.04596,0.258553,0.198529,0.38628
16,11200,2.997323,3.228144,76.747754,1657,11936,2.995429,0.501276,107.407612,2393,9543,2.997189,2.884096,0.776293,0.6202,0.994045
6,10944,2.996553,2.6933,122.841823,1433,11712,3.003184,0.850568,159.782602,2201,9511,3.003548,2.928762,0.757838,0.610318,0.992739
13,11792,2.999783,2.267452,105.447977,2237,11984,2.999957,0.605936,166.014972,2429,9555,3.001058,2.926386,0.818086,0.621052,0.99656
19,7350,3.004106,0.27405,0.970014,30,7770,3.004295,0.0498,50.759153,450,7320,2.995117,1.123905,0.511115,0.405282,0.762022
12,8580,3.001678,0.509897,15.182447,49,8652,2.995833,0.155343,15.109478,121,8531,3.00368,2.040751,0.595705,0.449565,0.890809
19,713,2.978157,0,19.981896,2,719,2.984927,0,1.846698,8,711,3.009938,0,0.049097,0.037155,0.074308
8,5624,2.996264,0.075094,2.240026,16,6072,2.989674,0.02709,31.805047,464,5608,2.989472,0.341259,0.389461,0.314888,0.582122
2,1406,3.003169,0,0.002827,5,1464,2.997399,0,41.932818,63,1401,3.011465,0,0.097728,0.076129,0.14672
9,11152,3.003073,2.941385,107.128637,1672,11216,3.007336,0.680487,113.876534,1736,9480,2.997153,2.874347,0.77194,0.584055,0.987592
13,11951,2.990367,2.943008,145.875318,2370,12274,2.996362,0.722422,144.900462,2693,9581,2.995249,2.925193,0.827276,0.637274,0.997508
18,12888,2.996328,4.486151,201.560977,3329,13572,2.995326,1.103509,209.45878,4013,9559,3.00246,2.914796,0.893746,0.704839,0.997414
14,9632,3.001743,1.185311,20.175443,289,9744,2.992946,0.350766,83.406887,401,9343,2.995793,2.789845,0.669277,0.506307,0.972905
20,12614,2.995956,4.534941,181.319206,3043,12342,3.008776,0.99557,160.954942,2771,9571,2.996954,2.897556,0.873926,0.644316,0.997059
4,8580,2.993608,0.650276,16.105983,138,8616,2.997612,0.17646,20.321322,174,8442,3.000377,2.11645,0.591663,0.447848,0.880762
4,8019,3.007675,0.396434,13.303385,62,8613,2.991302,0.095654,34.84459,656,7957,2.992954,1.384657,0.557097,0.447055,0.827771
6,4680,3.007894,0.012314,23.115837,270,4428,2.9985,0.000299,4.820477,18,4410,2.998746,0.146687,0.325825,0.230021,0.459183
13,2154,3.004285,0,0.040705,6,2298,3.005291,0,33.089285,150,2148,3.001598,0.001033,0.149698,0.119906,0.22411
15,8712,3.005482,0.771756,54.767901,375,8496,3.000687,0.171739,3.611682,159,8337,2.99641,1.957546,0.605359,0.442337,0.868376
18,12780,2.999454,4.402525,183.328405,3255,12834,2.997716,1.402015,196.572637,3309,9525,3.000605,2.894193,0.887131,0.667439,0.993515
15,10965,3.004115,1.709953,87.396106,1490,11685,3.002472,0.52699,133.373682,2210,9475,2.996434,2.881125,0.753444,0.608585,0.986774
9,6651,2.996672,0.182824,5.719349,0,7020,3.000579,0.031428,35.723488,369,6651,3.000423,0.830669,0.461363,0.365696,0.69291
8,6255,3.002283,0.110366,16.677195,15,6705,2.994251,0.026855,19.013791,465,6240,3.006086,0.519377,0.434392,0.347556,0.651845
4,2788,2.991162,0,5.63066,56,2740,2.999692,0,8.338272,8,2732,2.997312,0.004822,0.192388,0.14237,0.284328
18,13122,3.002483,7.586366,186.313087,3580,12798,3.006498,0.963821,192.345595,3256,9542,3.002845,2.915081,0.906531,0.66704,0.995937
17,729,2.979277,0,0.710419,1,759,2.999017,0,64.97961,31,728,2.966219,0,0.050275,0.039467,0.075041
10,6750,3.000794,0.167973,0.308718,20,7000,2.996093,0.053799,24.612808,270,6730,2.997133,0.717993,0.468381,0.363801,0.70053
20,14600,3.000075,27.792141,236.957573,5042,13840,2.997718,1.473094,227.239323,4282,9558,3.002725,2.922184,0.981029,0.719302,0.997678
14,6000,2.99901,0.078676,110.881853,880,5144,2.999503,0.011449,0.55594,24,5120,2.994883,0.246524,0.416183,0.267062,0.532672
17,10864,2.998588,2.50211,92.386103,1293,11584,2.996994,0.553509,114.090773,2013,9571,2.990705,2.897162,0.750382,0.601958,0.995043
12,8412,3.002702,0.376636,6.592669,12,8724,2.99714,0.182016,13.310679,324,8400,2.999309,1.733842,0.584297,0.453416,0.874799
3,745,3.004424,0,62.679303,34,715,3.007162,0,0.009189,4,711,3.013582,0,0.051645,0.037328,0.074578
2,12818,2.996215,12.305624,173.790007,3312,12410,2.998452,1.075061,168.320648,2904,9506,2.995719,2.828588,0.886378,0.645614,0.989787
6,4470,3.001546,0.006977,8.623792,42,4434,3.002309,0.003644,17.160828,6,4428,3.006318,0.118819,0.310174,0.230908,0.462221
4,2824,2.989815,0,10.921559,112,2724,3.016615,0,13.970575,12,2712,3.010912,0.004808,0.195445,0.142691,0.283703
13,9347,2.999297,0.785095,9.415949,242,9282,3.005465,0.150517,33.767557,177,9105,3.001915,2.459983,0.648945,0.483574,0.95007
6,14896,2.99558,48.095298,235.808858,5349,13946,3.002126,1.87255,239.955736,4399,9547,3.006747,2.937858,0.996861,0.726782,0.997678
18,12546,2.999076,4.323178,145.743758,3004,13284,2.996825,1.144669,220.284906,3742,9542,2.997681,2.920739,0.858803,0.691151,0.994392
16,5688,2.991101,0.11465,19.597005,0,5824,3.000235,0.024155,10.57504,136,5688,2.997969,0.491508,0.393828,0.303035,0.592099
1,4392,3.010076,0.006292,89.125503,288,4134,3.000691,0.00001,0.131678,30,4104,2.997867,0.057216,0.305646,0.215186,0.427563
14,9562,2.995826,1.129349,22.202059,23,10360,3.004242,0.366367,64.347862,821,9539,2.999672,2.86988,0.663104,0.540217,0.994838
19,8931,3.005082,0.675078,15.988332,134,8996,2.994045,0.2165,6.446084,199,8797,3.005541,2.232604,0.620101,0.466619,0.919443
4,2920,3.009486,0,34.333518,112,2812,3.003519,0,0.12607,4,2808,3.006843,0.007826,0.202925,0.146544,0.293167
4,2796,3.002733,0,2.362791,0,2892,3.002604,0,23.079105,96,2796,2.999934,0.002681,0.194344,0.150756,0.291244
18,12600,2.999405,3.645188,174.565338,3039,12654,2.999431,0.953909,188.132295,3093,9561,3.001675,2.926332,0.869197,0.658255,0.997569
14,10304,2.999549,1.340156,89.240114,1063,9562,2.99184,0.249765,11.779171,321,9241,2.99927,2.65154,0.714236,0.495995,0.963666
3,6210,3.003856,0.154088,0.292874,26,6795,3.005397,0.062556,82.101267,611,6184,2.999245,0.64491,0.431804,0.353952,0.645143
15,11760,3.001653,2.514893,152.906755,2243,11936,3.003337,1.25192,145.120868,2419,9517,3.002427,2.884352,0.816608,0.622112,0.993386
13,9360,3.006228,1.021854,12.405537,472,10439,3.008118,0.312678,134.586569,1551,8888,3.005698,2.524,0.646504,0.54519,0.928716
14,9926,3.002885,1.460882,32.77653,545,9940,3.005724,0.362457,56.726496,559,9381,2.999114,2.794576,0.689609,0.517194,0.977899
3,2187,3.018568,0,62.383008,131,2061,2.989025,0,0.083804,5,2056,2.995397,0,0.15251,0.106949,0.214072
13,9178,3.002134,0.780207,6.013327,158,9711,2.999408,0.210858,42.92516,691,9020,3.002389,2.307639,0.635491,0.505161,0.941208
8,6064,3.006742,0.122122,38.701788,352,5720,3.002784,0.025647,4.696087,8,5712,2.997371,0.620124,0.421971,0.29783,0.594479
13,11280,3.003292,2.124858,83.696076,1868,10980,3.002042,0.387746,113.277532,1568,9412,3.005029,2.820851,0.784193,0.57213,0.982841
11,7997,2.998531,0.386712,9.414739,43,8316,3.006293,0.136207,10.531767,362,7954,2.997404,1.488936,0.554966,0.433162,0.828981
14,9828,2.998066,1.242879,34.847198,413,10360,2.997838,0.293569,97.11719,945,9415,2.995768,2.809617,0.680126,0.537037,0.980567
17,8616,3.005386,0.731107,10.812256,80,8592,3.003653,0.109822,24.811635,56,8536,2.995953,2.236087,0.597294,0.44746,0.888942
2,1518,3.009736,0,0.045231,4,1540,2.98682,0,31.112813,26,1514,3.008353,0,0.105633,0.079787,0.158147
20,11200,3.000205,1.955281,107.715501,1688,11584,3.006213,0.66617,153.342166,2072,9512,2.998844,2.887853,0.775771,0.604221,0.991628
16,13414,2.999534,12.93594,178.816544,3870,14231,3.001336,1.563424,208.644648,4687,9544,2.999748,2.909293,0.903394,0.74084,0.995097
16,11648,3.003839,3.009888,139.081963,2088,11264,3.002386,0.606933,130.976124,1704,9560,3.00061,2.928562,0.809897,0.587089,0.997026
3,2118,3.000846,0,72.79075,159,1965,3.011987,0,0.11649,6,1959,2.992056,0.004072,0.147125,0.102715,0.203595
4,2884,2.994862,0.00057,13.68985,52,2852,2.990295,0,1.464671,20,2832,3.001244,0.001514,0.199898,0.148057,0.295405
5,3670,3.008522,0.003411,57.309682,155,3525,2.994682,0,0.130792,10,3515,3.000437,0.024859,0.255176,0.183288,0.366748
6,4470,2.99469,0.00584,0.115395,29,4686,3.002777,0.00039,25.354482,245,4441,3.003592,0.077062,0.309088,0.244143,0.463759
8,9590,2.999704,1.343731,36.441445,88,10514,2.999186,0.429164,91.000577,1012,9502,3.002077,2.879871,0.663027,0.546905,0.991636
3,2244,2.999124,0,27.82137,75,2181,2.998826,0,2.557143,12,2169,2.994135,0,0.155371,0.113369,0.225799
2,1482,2.983185,0,35.594574,47,1438,2.986576,0,0.014551,3,1435,3.003631,0,0.102265,0.074561,0.149895
2,9854,3.000604,1.030621,38.414771,934,8970,3.004093,0.18019,8.835396,50,8920,3.004265,2.404493,0.683275,0.467666,0.931573
15,10470,2.997049,1.810444,73.109296,939,10620,2.997882,0.411469,64.210243,1089,9531,3.001147,2.895982,0.725401,0.552188,0.99434
18,12690,2.996722,6.202297,155.34661,3215,12924,3.000369,1.346129,185.883659,3449,9475,3.00397,2.895548,0.87589,0.672373,0.989373
4,2956,3.004041,0,46.45446,165,2800,2.995006,0,0.184302,9,2791,2.999825,0.006204,0.205374,0.145593,0.29112
13,10245,3.006708,1.27299,52.922793,862,10905,2.997737,0.516486,132.146405,1522,9383,3.004367,2.75652,0.71126,0.567291,0.979895
8,10640,2.997643,1.170982,108.230299,1434,9450,2.999728,0.318403,19.407287,244,9206,2.995689,2.685216,0.73527,0.488651,0.958823
1,728,3.004933,0,2.455574,5,748,2.999144,0,10.140492,25,723,2.974122,0,0.05053,0.038865,0.074747
15,11685,3.00074,3.542515,126.034627,2174,11310,2.999454,0.572786,103.41834,1799,9511,3.001403,2.907433,0.806266,0.58787,0.992354
3,9347,2.998629,1.008113,30.565605,301,9204,2.997376,0.187126,8.712892,158,9046,3.002029,2.338617,0.648229,0.478922,0.943908
17,11917,2.99577,3.415545,150.460664,2366,12070,2.99973,0.931631,126.921991,2519,9551,3.004756,2.91816,0.826412,0.626704,0.997714
10,7550,2.997998,0.286396,15.434898,69,7510,2.996839,0.045226,1.843487,29,7481,3.000602,1.217878,0.523956,0.390628,0.780129
14,13604,3.006254,8.180159,219.968458,4029,13414,3.005924,0.996856,208.49409,3839,9575,2.99739,2.921656,0.946464,0.69931,0.997621
2,2121,3.003275,0,2.269941,19,2220,2.98681,0,24.059724,118,2102,3.021573,0,0.147462,0.114849,0.221191
19,13509,2.998961,13.762017,206.901192,3934,14212,2.997279,1.904661,216.082097,4637,9575,2.998409,2.927009,0.937838,0.735318,0.997668
4,12019,3.001948,4.652096,176.687487,2552,12121,3.006013,0.691734,139.898057,2654,9467,3.003808,2.908414,0.835163,0.632568,0.988643
2,1388,3.011283,0,3.39656,12,1432,2.998544,0,11.015303,56,1376,2.97421,0,0.096278,0.074522,0.142297
20,1488,2.997243,0,40.903398,61,1436,2.99561,0,0.028885,9,1427,3.013131,0,0.103046,0.074518,0.149531
16,11520,3.002942,2.951266,122.902526,1946,11072,2.996398,0.449585,84.913885,1498,9574,2.997792,2.927058,0.798749,0.575174,0.997613
15,11490,3.007325,2.080612,135.386288,2002,11340,2.997182,0.634717,85.088319,1852,9488,3.000069,2.840923,0.798099,0.587862,0.98948
16,2708,2.989259,0,0.032874,20,2856,3.001328,0,54.768077,168,2688,3.015391,0.003161,0.187072,0.148699,0.28223
3,12359,2.997426,5.271252,140.401116,2841,12019,3.006163,0.821566,125.774688,2501,9518,2.998004,2.921085,0.85667,0.626858,0.991865
10,3590,3.003953,0.000366,16.604304,38,3565,3.004281,0,1.329113,13,3552,2.999375,0.010469,0.249364,0.185829,0.370646
6,9758,3.006484,1.224945,38.038877,511,9842,2.997015,0.339281,60.552365,595,9247,2.99652,2.650808,0.679104,0.512094,0.963167
16,11760,3.004864,4.624643,114.328306,2225,11824,2.999342,0.88933,130.813222,2289,9535,2.99923,2.887903,0.816362,0.615698,0.993928
5,2265,2.992069,0,26.081331,171,2097,2.992031,0,1.864556,3,2094,2.98291,0,0.156736,0.108937,0.216913
9,3560,2.996541,0.000915,7.320879,3,3605,2.99595,0,8.960629,48,3557,2.998194,0.027778,0.246937,0.186916,0.370609
19,13186,2.994636,10.865405,174.239827,3650,13908,3.002205,1.258359,205.942041,4372,9536,2.999433,2.916473,0.914057,0.723295,0.99428
2,8304,3.001239,0.472701,3.143967,95,8628,3.00788,0.248289,65.449679,419,8209,3.001196,1.788337,0.575109,0.448866,0.856352
7,5208,2.994531,0.047113,11.232955,200,5019,3.009623,0.00831,10.977036,11,5008,2.997622,0.233814,0.360045,0.261881,0.521584
13,9464,2.997015,0.894809,16.312021,271,9217,3.001321,0.184288,9.744772,24,9193,2.996452,2.387177,0.654898,0.479721,0.957424
9,6822,2.991522,0.152741,19.621627,48,6804,2.997646,0.027263,3.558698,30,6774,2.998929,0.883009,0.471565,0.353648,0.705709
11,7986,2.995897,0.40046,22.040479,304,7700,3.00469,0.074855,3.89775,18,7682,2.996197,1.375404,0.553825,0.401341,0.799818
16,11504,3.002003,2.595236,145.413019,1963,12928,3.008241,0.703619,157.105896,3387,9541,2.996911,2.918276,0.796182,0.673323,0.993956
19,14079,3.001414,10.810511,197.142886,4512,14383,2.998133,1.44279,243.808537,4816,9567,2.998677,2.913623,0.951377,0.745728,0.997063
13,9555,3.006058,0.819604,19.26356,110,9529,2.994148,0.235943,21.485266,84,9445,2.998034,2.735676,0.664832,0.494876,0.984121
1,12699,2.994036,5.916547,175.567699,3176,11985,2.994512,0.685766,150.065606,2462,9523,3.004421,2.895646,0.87314,0.620467,0.994455
9,9152,3.005246,1.057541,16.063035,470,8827,2.996745,0.155725,27.15316,145,8682,2.999822,2.283098,0.63665,0.457554,0.905581
14,10332,3.002214,1.085244,49.386823,968,10122,2.999601,0.340134,68.146502,758,9364,2.997356,2.693112,0.712709,0.52655,0.975598
3,2025,2.992345,0,1.142813,7,2349,3.008952,0,55.746657,331,2018,3.012069,0.000092,0.139929,0.122585,0.211144
10,7480,2.995796,0.302027,28.218982,96,7410,2.995274,0.048945,1.343564,26,7384,3.005101,1.052596,0.518152,0.385046,0.771006
8,2736,2.983527,0,0.073705,18,2800,3.003844,0,36.874315,82,2718,2.991501,0.003707,0.188967,0.145908,0.28265
13,10075,2.999258,1.078919,52.578106,559,9646,2.996272,0.233511,32.561191,130,9516,3.005885,2.89618,0.698929,0.501284,0.994186
14,9772,3.010006,1.326036,26.674344,268,9842,3.000851,0.27203,25.975284,338,9504,3.000126,2.828503,0.680875,0.512468,0.991111
7,5075,3.007714,0.057308,4.694243,28,5166,3.000998,0.00296,26.101438,119,5047,2.989989,0.328744,0.352751,0.268641,0.524373
14,10108,2.996691,1.408071,48.029225,530,10738,3.000454,0.415422,69.144917,1160,9578,2.99615,2.905798,0.700919,0.559355,0.997478
7,10318,3.002732,1.329531,34.023406,808,10332,3.004436,0.346245,31.60965,822,9510,2.997847,2.855016,0.712329,0.537624,0.990735
8,4900,2.996017,0.048041,2.038892,8,5040,3.00406,0.008366,24.160102,148,4892,2.997511,0.266562,0.339838,0.262486,0.509404
14,10402,3.001657,1.519024,55.876818,844,10080,3.000103,0.479251,33.969046,522,9558,2.994829,2.845538,0.720725,0.524408,0.995046
17,12461,3.000639,5.787893,162.424446,3012,11475,2.999193,0.686052,132.250753,2026,9449,2.999667,2.821544,0.861424,0.596709,0.985112
6,4698,2.996794,0.014664,50.098301,378,4332,2.980804,0,1.49052,12,4320,3.002149,0.055455,0.325151,0.224084,0.450696
13,10556,3.000392,1.62285,69.194082,1012,10444,2.997452,0.384902,74.328772,900,9544,3.003098,2.881992,0.72978,0.542181,0.996151
6,5355,2.996675,0.031223,17.371261,168,5222,2.999773,0.00745,3.124335,35,5187,3.000893,0.175539,0.370883,0.271973,0.54126
7,4991,2.995373,0.018527,14.662001,53,4963,3.005688,0.000262,8.263019,25,4938,3.00415,0.206281,0.345845,0.258932,0.516327
16,8664,3.000615,0.541711,57.398233,364,8376,2.999271,0.185079,3.009703,76,8300,3.000927,1.87568,0.601699,0.435304,0.865977
14,741,2.989887,0,16.863986,23,722,2.987637,0,1.268892,4,718,3.015153,0,0.051285,0.037414,0.07524
6,4212,2.998363,0.011794,10.919381,24,4494,2.992912,0,24.858252,306,4188,3.00152,0.058161,0.291761,0.233072,0.437081
