Demand,Total parts,Parts per hour,VA Time,Drilling Waiting Time,Milling Waiting Time,Assembly Waiting Time,Drilling Util,Milling Util,Assembly Util,,,,,,,,,,,,
8,3968,165,9.001304,0.940086,0.000036,7.591223,0.550827,0.411081,0.822061,,,,,,,,,,,,
15,7230,301,8.995914,38.356345,0.000044,209.816168,0.969137,0.724966,0.993222,,,,,,,,,,,,
17,5291,220,9.017543,2.533403,0.000062,91.863312,0.736196,0.550899,0.989879,,,,,,,,,,,,
19,6804,284,8.995437,9.698888,0.000077,223.212557,0.938637,0.703752,0.996008,,,,,,,,,,,,
14,5772,241,9.003444,3.519342,0.000076,134.269917,0.798772,0.600496,0.991329,,,,,,,,,,,,
5,1030,43,9.016878,0,0,0.003408,0.142309,0.107355,0.213233,,,,,,,,,,,,
15,7584,316,9.001129,51.328303,0.000016,214.218666,0.978481,0.731741,0.992654,,,,,,,,,,,,
19,8759,365,9.002768,142.817327,0.000059,213.263115,0.981386,0.73686,0.99537,,,,,,,,,,,,
16,7504,313,9.006802,29.483086,0.000054,227.148522,0.969242,0.725217,0.995825,,,,,,,,,,,,
3,1506,63,9.019024,0.000597,0,0.033281,0.209019,0.157393,0.314925,,,,,,,,,,,,
18,1928,80,8.980612,0.017139,0,0.133152,0.267192,0.198838,0.397985,,,,,,,,,,,,
17,2315,96,9.018994,0.074382,0,0.331352,0.322292,0.240928,0.479202,,,,,,,,,,,,
6,3030,126,8.995279,0.293806,0,1.104619,0.422574,0.314064,0.627365,,,,,,,,,,,,
14,7070,295,9.002383,33.511371,0.000128,234.871575,0.966547,0.722766,0.99624,,,,,,,,,,,,
4,1332,56,8.965838,0.001549,0,0.031874,0.183668,0.137933,0.277972,,,,,,,,,,,,
19,1062,44,8.973318,0,0,0.002162,0.146787,0.109937,0.220677,,,,,,,,,,,,
13,6565,274,8.995482,9.012368,0.000084,196.600266,0.911119,0.682337,0.995833,,,,,,,,,,,,
15,7080,295,8.986919,20.942914,0.000022,225.122859,0.966109,0.723692,0.99557,,,,,,,,,,,,
19,8208,342,8.999103,86.265587,0.000059,236.776047,0.999999,0.748115,0.996063,,,,,,,,,,,,
4,1920,80,8.990038,0.028663,0,0.195036,0.265855,0.199601,0.396146,,,,,,,,,,,,
2,6915,288,9.01926,10.406803,0.000032,204.816482,0.92739,0.692989,0.993319,,,,,,,,,,,,
14,7168,299,9.001118,15.736767,0.000024,221.214425,0.970971,0.729178,0.994053,,,,,,,,,,,,
15,538,22,9.006432,0,0,0,0.075238,0.055406,0.110588,,,,,,,,,,,,
13,7395,308,8.987671,23.389355,0,219.800416,0.977917,0.733174,0.992574,,,,,,,,,,,,
13,6071,253,9.00594,6.8794,0.000177,110.769646,0.842144,0.62826,0.993824,,,,,,,,,,,,
17,8177,341,9.001578,62.611995,0.000129,233.828863,0.997009,0.74276,0.996137,,,,,,,,,,,,
11,4820,201,8.986402,1.668645,0.000089,15.43641,0.667176,0.499393,0.946871,,,,,,,,,,,,
19,9215,384,9.017336,179.800003,0.000077,237.442571,0.999563,0.749281,0.996048,,,,,,,,,,,,
11,1467,61,8.983841,0,0,0.03031,0.202774,0.150979,0.304468,,,,,,,,,,,,
16,9424,393,8.993492,195.632344,0.000072,239.827259,0.999999,0.747559,0.9961,,,,,,,,,,,,
5,8279,345,9.011311,107.182499,0.000094,237.647108,0.999851,0.748992,0.996053,,,,,,,,,,,,
2,888,37,8.984863,0,0,0.000278,0.122983,0.091715,0.183793,,,,,,,,,,,,
2,958,40,9.00124,0,0,0.000893,0.133019,0.099282,0.199531,,,,,,,,,,,,
8,7744,323,9.000901,51.529351,0.000008,228.730107,0.990181,0.742056,0.996013,,,,,,,,,,,,
14,6450,269,8.99641,11.516771,0.000052,204.096708,0.880146,0.655548,0.995064,,,,,,,,,,,,
9,1984,83,9.001945,0.033732,0,0.137412,0.275554,0.205052,0.409783,,,,,,,,,,,,
17,8364,349,8.987116,96.124642,0.000157,234.558559,0.991041,0.742309,0.988342,,,,,,,,,,,,
2,2165,90,8.98478,0.066759,0,0.233268,0.301558,0.224187,0.445721,,,,,,,,,,,,
10,6650,277,8.986127,10.699773,0.000144,188.75597,0.913116,0.685226,0.985644,,,,,,,,,,,,
6,7776,324,8.997506,47.165822,0.000149,236.945714,0.997463,0.74667,0.996236,,,,,,,,,,,,
19,1527,64,8.97012,0.004191,0,0.045359,0.211225,0.157232,0.314587,,,,,,,,,,,,
8,2405,100,8.999977,0.048672,0,0.331501,0.333713,0.248881,0.501693,,,,,,,,,,,,
19,9899,412,9.012166,217.429858,0.000274,237.935397,0.999999,0.75045,0.995901,,,,,,,,,,,,
12,6024,251,9.00837,4.016073,0.00003,122.821269,0.836724,0.628186,0.995951,,,,,,,,,,,,
12,3255,136,9.003108,0.322173,0.000072,1.336799,0.451185,0.338869,0.676106,,,,,,,,,,,,
13,6396,267,8.989419,8.141907,0.000098,179.491494,0.880947,0.660895,0.995975,,,,,,,,,,,,
4,4293,179,8.984494,0.999939,0,10.527414,0.59521,0.444201,0.880655,,,,,,,,,,,,
11,5049,210,8.985861,2.453026,0.000027,50.815592,0.702005,0.522109,0.985284,,,,,,,,,,,,
8,7264,303,9.007567,28.008659,0.000005,218.877262,0.976797,0.729042,0.986231,,,,,,,,,,,,
19,8740,364,8.991922,150.813311,0.000006,241.575209,0.999999,0.746752,0.99615,,,,,,,,,,,,
12,6110,255,8.991708,5.953674,0.000036,153.120541,0.847628,0.6362,0.995253,,,,,,,,,,,,
17,7871,328,8.997711,94.123015,0.000113,236.568884,0.999999,0.745324,0.996026,,,,,,,,,,,,
13,6409,267,9.005936,9.808821,0.000051,144.191413,0.884612,0.66239,0.987434,,,,,,,,,,,,
14,6454,269,9.002246,7.445687,0.000228,204.032737,0.885029,0.660946,0.995883,,,,,,,,,,,,
17,1428,60,8.97707,0.00225,0,0.052999,0.197727,0.148451,0.295347,,,,,,,,,,,,
4,4700,196,8.996625,1.51659,0.000024,26.096819,0.651758,0.487524,0.96286,,,,,,,,,,,,
4,1948,81,8.97719,0.027106,0,0.175981,0.269003,0.203087,0.403826,,,,,,,,,,,,
13,6500,271,8.999346,4.972222,0.000083,199.299132,0.896087,0.670423,0.995951,,,,,,,,,,,,
14,6328,264,9.014811,7.125837,0.000157,194.677293,0.873543,0.654328,0.99425,,,,,,,,,,,,
7,3262,136,8.990278,0.477067,0.000093,1.733755,0.451497,0.337729,0.674576,,,,,,,,,,,,
7,6384,266,8.982283,8.498323,0.000204,212.342829,0.882271,0.659843,0.995806,,,,,,,,,,,,
19,6748,281,9.007513,7.002134,0.00016,196.531271,0.919369,0.69108,0.996079,,,,,,,,,,,,
14,3605,150,8.989222,0.413021,0.000019,2.055633,0.498537,0.370726,0.742912,,,,,,,,,,,,
14,7238,302,8.991961,29.909451,0.000114,209.965844,0.973745,0.725191,0.994757,,,,,,,,,,,,
16,8959,373,8.997792,155.270794,0.000079,233.892122,0.994837,0.743691,0.996014,,,,,,,,,,,,
13,2838,118,8.982843,0.173741,0,0.806481,0.392879,0.293204,0.584647,,,,,,,,,,,,
2,6524,272,8.999511,16.016732,0.000031,128.195815,0.883887,0.663088,0.975712,,,,,,,,,,,,
7,3262,136,8.982449,0.30175,0,1.422228,0.451772,0.338978,0.676952,,,,,,,,,,,,
7,3465,144,9.0166,0.474851,0,2.205549,0.482054,0.360641,0.719714,,,,,,,,,,,,
12,5616,234,9.014713,3.792915,0.000076,125.00199,0.780033,0.583126,0.994605,,,,,,,,,,,,
18,473,20,9.022265,0,0,0,0.065963,0.049439,0.097606,,,,,,,,,,,,
5,2838,118,8.981223,0.14032,0.000021,0.699964,0.391257,0.29296,0.585171,,,,,,,,,,,,
15,4590,191,8.987137,1.473904,0.000096,12.333124,0.633374,0.472714,0.93422,,,,,,,,,,,,
5,5030,210,9.008329,2.048102,0.00003,31.561968,0.695796,0.520252,0.975543,,,,,,,,,,,,
2,944,39,9.001848,0,0,0,0.130984,0.097972,0.196253,,,,,,,,,,,,
1,2586,108,8.995602,0.135505,0,0.539963,0.357735,0.267176,0.529961,,,,,,,,,,,,
5,5040,210,9.001896,2.382083,0.00002,43.750796,0.699566,0.521889,0.984352,,,,,,,,,,,,
11,5632,235,8.996733,4.520924,0.000002,114.305056,0.778003,0.582179,0.987239,,,,,,,,,,,,
12,7866,328,8.993191,73.964952,0.000211,238.732053,0.999999,0.749763,0.996209,,,,,,,,,,,,
14,8262,344,8.969571,117.119888,0.000056,216.337934,0.982,0.736135,0.994541,,,,,,,,,,,,
12,6060,253,8.997953,4.010397,0.000052,136.240786,0.841611,0.628864,0.996006,,,,,,,,,,,,
19,9215,384,8.989736,125.841544,0.000076,238.499672,0.99977,0.749467,0.996194,,,,,,,,,,,,
8,3744,156,9.00931,0.646534,0.000025,3.252262,0.518821,0.39013,0.77535,,,,,,,,,,,,
9,6760,282,9.009662,12.35358,0.000049,196.246216,0.908927,0.682055,0.989259,,,,,,,,,,,,
7,3591,150,9.004139,0.658554,0,2.23583,0.496634,0.374204,0.7477,,,,,,,,,,,,
5,944,39,9.00542,0,0,0,0.131258,0.098461,0.19553,,,,,,,,,,,,
17,8483,353,9.007506,110.770245,0.000005,230.072708,0.992627,0.745577,0.995867,,,,,,,,,,,,
7,2784,116,9.009183,0.225902,0.000008,0.921864,0.386665,0.286743,0.57881,,,,,,,,,,,,
18,7794,325,8.993718,84.208143,0.000083,238.010611,0.999911,0.750627,0.996033,,,,,,,,,,,,
20,3042,127,9.000758,0.292247,0,1.396646,0.420168,0.316712,0.635113,,,,,,,,,,,,
17,7242,302,8.997897,32.504836,0.000024,211.421352,0.967119,0.723892,0.991097,,,,,,,,,,,,
8,5832,243,9.001837,5.114446,0.000013,84.944267,0.808696,0.606453,0.99259,,,,,,,,,,,,
20,4419,184,8.994379,1.127121,0.000003,8.715607,0.613064,0.457806,0.906575,,,,,,,,,,,,
12,2724,114,9.005844,0.202056,0.0001,0.702103,0.3768,0.281942,0.562581,,,,,,,,,,,,
11,2862,119,9.011006,0.158453,0,0.706019,0.397801,0.297621,0.592686,,,,,,,,,,,,
2,8820,368,8.991691,130.31349,0.00003,240.009387,0.999999,0.748545,0.996061,,,,,,,,,,,,
6,2790,116,8.974588,0.187292,0,0.839278,0.384294,0.287321,0.573758,,,,,,,,,,,,
10,5104,213,8.993971,1.858331,0.000004,44.789645,0.705721,0.52626,0.994813,,,,,,,,,,,,
9,6482,270,8.984916,8.911086,0.000001,173.372965,0.900241,0.670578,0.992324,,,,,,,,,,,,
13,3656,152,9.012766,0.599319,0.00003,3.759729,0.505977,0.378776,0.752653,,,,,,,,,,,,
8,3888,162,8.993436,1.037299,0.000083,6.574655,0.540059,0.404352,0.809434,,,,,,,,,,,,
11,4419,184,9.002447,1.342006,0,11.381422,0.61215,0.456845,0.892044,,,,,,,,,,,,
19,8588,358,9.001516,143.72043,0.000062,240.617342,0.99989,0.748677,0.995996,,,,,,,,,,,,
8,3776,157,8.986154,0.584345,0,2.59816,0.525522,0.390439,0.773125,,,,,,,,,,,,
5,2235,93,9.011614,0.066043,0,0.31069,0.310479,0.23269,0.463003,,,,,,,,,,,,
6,8336,347,8.991102,111.98565,0.000084,234.035033,0.997373,0.745191,0.995938,,,,,,,,,,,,
4,7361,307,8.998472,39.078561,0.000064,213.568319,0.974894,0.729051,0.992409,,,,,,,,,,,,
13,2826,118,8.992893,0.181038,0,0.755651,0.391458,0.294656,0.586772,,,,,,,,,,,,
5,2445,102,8.986661,0.079306,0.000026,0.440255,0.337448,0.253761,0.506728,,,,,,,,,,,,
14,6318,263,9.003325,7.672077,0.000134,168.306192,0.873783,0.656663,0.995924,,,,,,,,,,,,
12,3430,143,9.002071,0.384916,0.000029,2.150286,0.475271,0.356085,0.706837,,,,,,,,,,,,
5,2270,95,8.998796,0.040434,0,0.271462,0.31355,0.237281,0.471725,,,,,,,,,,,,
14,2250,94,8.9745,0.063402,0,0.32365,0.311823,0.23363,0.465433,,,,,,,,,,,,
6,2916,122,8.976953,0.217861,0,1.037711,0.404069,0.3022,0.601804,,,,,,,,,,,,
9,1828,76,9.024273,0.027176,0,0.164859,0.254927,0.190343,0.382151,,,,,,,,,,,,
9,4239,177,8.993205,0.887063,0.000001,5.006328,0.587856,0.438609,0.876525,,,,,,,,,,,,
3,1416,59,9.012953,0,0,0.025405,0.195601,0.147529,0.292147,,,,,,,,,,,,
9,3924,164,9.004013,0.970737,0.000047,3.46648,0.545493,0.408503,0.812758,,,,,,,,,,,,
10,2934,122,9.000245,0.21616,0.000108,1.011928,0.406212,0.30543,0.610614,,,,,,,,,,,,
9,4302,179,8.990868,1.413238,0.000094,13.130039,0.596317,0.445639,0.891273,,,,,,,,,,,,
6,7095,296,9.0044,26.905506,0.000073,227.440197,0.984006,0.740294,0.995912,,,,,,,,,,,,
20,440,18,8.963018,0,0,0,0.060686,0.04549,0.09099,,,,,,,,,,,,
16,7872,328,8.992809,66.438139,0.0001,224.16307,0.98825,0.738524,0.995876,,,,,,,,,,,,
5,2290,95,9.008049,0.049006,0,0.315874,0.318039,0.237867,0.475171,,,,,,,,,,,,
4,2068,86,8.99302,0.025202,0,0.188446,0.287157,0.215005,0.427238,,,,,,,,,,,,
10,4690,195,8.997476,1.840099,0.000112,35.666566,0.650129,0.486647,0.954497,,,,,,,,,,,,
10,2946,123,9.010149,0.264891,0.000034,0.991186,0.407912,0.306702,0.608368,,,,,,,,,,,,
11,5335,222,8.981718,2.605115,0.000136,85.464892,0.737097,0.552065,0.989954,,,,,,,,,,,,
6,8550,356,8.982777,107.645855,0.000172,228.769631,0.991513,0.74163,0.994355,,,,,,,,,,,,
15,4365,182,9.004679,0.895796,0.000063,4.410556,0.604313,0.454433,0.901329,,,,,,,,,,,,
5,2630,110,8.99922,0.101339,0,0.524048,0.365883,0.274255,0.542545,,,,,,,,,,,,
13,8024,334,8.994468,67.635259,0.000076,237.289917,0.998026,0.747793,0.995809,,,,,,,,,,,,
15,511,21,8.98544,0,0,0,0.071186,0.052866,0.10632,,,,,,,,,,,,
19,9443,393,9.009533,166.817832,0.000077,235.308193,0.999883,0.747265,0.995973,,,,,,,,,,,,
3,4086,170,8.997665,0.864983,0.000021,4.536128,0.56705,0.425278,0.846952,,,,,,,,,,,,
3,8517,355,8.998695,123.659863,0.000068,236.649464,0.997085,0.749956,0.994973,,,,,,,,,,,,
14,7536,314,9.00327,66.931877,0.000043,230.482342,0.99353,0.743,0.996224,,,,,,,,,,,,
3,6958,290,8.998956,13.174686,0.000062,220.261188,0.947203,0.708598,0.995951,,,,,,,,,,,,
1,9937,414,9.011336,240.941871,0.000052,235.495355,0.997449,0.745163,0.99492,,,,,,,,,,,,
19,9937,414,8.996462,204.237128,0.000003,238.650046,0.999999,0.747754,0.996079,,,,,,,,,,,,
18,6692,279,8.996012,16.948473,0.000075,209.897849,0.908532,0.680067,0.995889,,,,,,,,,,,,
12,6735,281,9.015176,15.01869,0.000048,209.54581,0.931975,0.698315,0.996117,,,,,,,,,,,,
3,1392,58,8.974829,0.005178,0,0.041999,0.192277,0.144293,0.288468,,,,,,,,,,,,
17,930,39,8.989429,0,0,0.00029,0.128838,0.096489,0.192507,,,,,,,,,,,,
10,4980,208,8.993696,2.088255,0.000002,51.455687,0.69165,0.517529,0.99391,,,,,,,,,,,,
6,1956,82,9.007661,0.023162,0,0.142994,0.271374,0.203962,0.407696,,,,,,,,,,,,
1,4680,195,9.006446,1.344472,0.00005,16.485624,0.647875,0.483726,0.96932,,,,,,,,,,,,
1,7616,317,9.0008,43.670761,0.000281,199.195518,0.964802,0.724205,0.995873,,,,,,,,,,,,
15,7365,307,9.002716,24.855761,0.000032,220.695217,0.98274,0.733484,0.993694,,,,,,,,,,,,
15,6570,274,9.02143,21.792818,0.000095,206.816755,0.914846,0.68521,0.993388,,,,,,,,,,,,
6,3760,157,8.988371,0.875479,0.000024,2.986517,0.520485,0.388952,0.771179,,,,,,,,,,,,
12,6636,277,8.995631,14.84208,0.00003,191.967289,0.914561,0.684067,0.995919,,,,,,,,,,,,
2,6342,264,8.996698,9.421857,0.000006,177.74543,0.879561,0.66053,0.99043,,,,,,,,,,,,
12,2195,91,9.01901,0.081373,0,0.365911,0.305817,0.227151,0.454755,,,,,,,,,,,,
12,9367,390,8.992002,157.541508,0.000034,234.839372,0.999999,0.746775,0.995948,,,,,,,,,,,,
12,5748,240,9.006292,4.496609,0.000107,139.227315,0.797439,0.599098,0.995673,,,,,,,,,,,,
19,1054,44,9.001141,0,0,0.002745,0.145855,0.109188,0.218835,,,,,,,,,,,,
20,10140,423,9.005964,226.751994,0.000035,238.408531,0.999999,0.748645,0.995741,,,,,,,,,,,,
1,1808,75,8.984052,0.012454,0,0.142322,0.25037,0.187814,0.370894,,,,,,,,,,,,
15,1572,66,8.985739,0,0,0.030186,0.217141,0.163871,0.327557,,,,,,,,,,,,
9,4700,196,9.001819,1.377147,0.000179,11.003692,0.651918,0.485699,0.93998,,,,,,,,,,,,
6,3120,130,9.003546,0.236969,0,1.294925,0.43385,0.322953,0.647873,,,,,,,,,,,,
11,5346,223,8.998633,2.720809,0.000041,68.297645,0.739184,0.551629,0.995909,,,,,,,,,,,,
7,3346,139,8.997888,0.506605,0.000027,1.619151,0.465734,0.347364,0.690585,,,,,,,,,,,,
8,3556,148,9.005715,0.466679,0.000019,2.14011,0.493127,0.370912,0.734147,,,,,,,,,,,,
14,7252,302,8.997627,48.62462,0.000027,231.332614,0.993149,0.741345,0.996126,,,,,,,,,,,,
9,1350,56,8.981569,0.000858,0,0.034691,0.186348,0.140175,0.279741,,,,,,,,,,,,
16,7424,309,9.001444,58.281078,0.000075,235.283949,0.997763,0.747347,0.995831,,,,,,,,,,,,
19,7360,307,9.002415,33.380189,0.000087,220.344265,0.957279,0.715523,0.996176,,,,,,,,,,,,
6,9360,390,8.993076,180.468141,0.000067,241.686741,0.999999,0.747596,0.996118,,,,,,,,,,,,
18,2052,86,8.99814,0.015567,0,0.152347,0.284957,0.214232,0.425229,,,,,,,,,,,,
11,5269,220,8.992763,2.553621,0.000013,65.383817,0.726564,0.545033,0.985753,,,,,,,,,,,,
19,9614,401,9.001562,163.265318,0.000035,239.616729,0.999453,0.748787,0.996183,,,,,,,,,,,,
15,3129,130,8.996391,0.288903,0.000033,1.135164,0.433557,0.324504,0.651512,,,,,,,,,,,,
6,2730,114,9.015101,0.221724,0,0.60102,0.379174,0.282715,0.565631,,,,,,,,,,,,
11,5225,218,8.999946,2.75537,0.000115,68.813149,0.722654,0.540356,0.995803,,,,,,,,,,,,
12,6344,264,9.002337,6.637041,0.000056,187.489393,0.878723,0.656991,0.995918,,,,,,,,,,,,
10,1563,65,9.021003,0.003078,0,0.058805,0.217765,0.162964,0.325507,,,,,,,,,,,,
14,7070,295,8.992427,16.169741,0.000092,185.503121,0.930977,0.696268,0.993921,,,,,,,,,,,,
16,7472,311,9.008435,34.712978,0.000089,226.009972,0.989784,0.739379,0.995897,,,,,,,,,,,,
11,8874,370,8.997719,129.060618,0.000037,238.253182,0.999504,0.751211,0.996066,,,,,,,,,,,,
8,3544,148,8.980011,0.687805,0.000125,2.555226,0.491194,0.366673,0.734657,,,,,,,,,,,,
12,6496,271,8.989804,15.189808,0.000055,153.579563,0.899502,0.669176,0.990582,,,,,,,,,,,,
8,6227,259,9.000046,8.633605,0.000013,165.6302,0.854259,0.642921,0.995889,,,,,,,,,,,,
14,6454,269,9.000345,8.349859,0.000146,214.039024,0.889741,0.668175,0.995027,,,,,,,,,,,,
20,9500,396,8.993994,149.196824,0.000094,238.78011,0.997857,0.74777,0.996076,,,,,,,,,,,,
5,2385,99,8.996707,0.044508,0,0.252898,0.330443,0.24745,0.498307,,,,,,,,,,,,
13,6188,258,8.996511,6.351096,0.000165,182.770018,0.859749,0.64236,0.995366,,,,,,,,,,,,
6,4690,195,9.000561,1.99135,0.000062,15.86364,0.650706,0.488202,0.951936,,,,,,,,,,,,
13,5954,248,9.00052,6.02254,0.000025,135.08024,0.819873,0.611977,0.992794,,,,,,,,,,,,
18,8766,365,8.994019,131.431974,0.000142,239.99661,0.999999,0.75097,0.995994,,,,,,,,,,,,
12,5628,235,8.994938,3.780154,0.000099,116.629248,0.783339,0.584732,0.996072,,,,,,,,,,,,
11,5313,221,9.013002,3.12166,0.000101,82.018729,0.733895,0.550839,0.981992,,,,,,,,,,,,
1,499,21,8.995065,0,0,0,0.069308,0.051915,0.103958,,,,,,,,,,,,
13,4131,172,9.030177,0.846289,0.000016,7.048129,0.576255,0.431297,0.860517,,,,,,,,,,,,
8,4184,174,9.001436,0.970903,0.000048,8.572075,0.580066,0.435173,0.869565,,,,,,,,,,,,
8,3728,155,8.990948,0.572955,0.000126,3.320664,0.517602,0.386892,0.771207,,,,,,,,,,,,
4,8874,370,9.003035,134.43757,0.000029,236.691315,0.999342,0.74914,0.996024,,,,,,,,,,,,
6,3000,125,8.993446,0.233562,0.000002,0.876647,0.416242,0.312288,0.621768,,,,,,,,,,,,
9,3619,151,9.010656,0.717522,0.000004,2.13142,0.501799,0.373684,0.736371,,,,,,,,,,,,
3,1440,60,9.009678,0.000101,0,0.02794,0.199555,0.149744,0.300159,,,,,,,,,,,,
7,3042,127,8.976497,0.284012,0.000022,1.06796,0.42032,0.314536,0.628308,,,,,,,,,,,,
11,5280,220,8.987429,3.096221,0.000068,98.076226,0.732253,0.547998,0.992418,,,,,,,,,,,,
2,954,40,9.01929,0,0,0,0.132524,0.099193,0.197253,,,,,,,,,,,,
7,2968,124,9.00443,0.357972,0.000039,1.425798,0.411055,0.306812,0.615112,,,,,,,,,,,,
3,8154,340,9.014459,83.913869,0.000063,238.655807,0.999136,0.747738,0.995948,,,,,,,,,,,,
6,3054,127,9.001243,0.321061,0.000004,1.059701,0.426685,0.315915,0.634583,,,,,,,,,,,,
16,3648,152,9.010518,0.477187,0,3.205621,0.504993,0.380272,0.755648,,,,,,,,,,,,
14,2360,98,8.955496,0.033014,0,0.271673,0.326168,0.244158,0.487432,,,,,,,,,,,,
5,2340,98,8.997243,0.031199,0,0.238468,0.323152,0.243076,0.48459,,,,,,,,,,,,
4,3577,149,9.005886,0.369622,0,1.789817,0.496673,0.371812,0.734463,,,,,,,,,,,,
5,6383,266,8.998044,6.324024,0.000073,166.637106,0.884646,0.662729,0.995887,,,,,,,,,,,,
14,5460,228,8.993407,3.75543,0.000128,100.598012,0.75336,0.565994,0.991281,,,,,,,,,,,,
6,3072,128,9.007743,0.240178,0,1.063916,0.424161,0.319179,0.638018,,,,,,,,,,,,
12,5247,219,9.010541,3.807257,0.000128,47.600815,0.723624,0.54122,0.984176,,,,,,,,,,,,
2,7320,305,8.977935,25.126314,0.000095,236.407148,0.993766,0.742519,0.996113,,,,,,,,,,,,
19,962,40,9.006788,0,0,0.001106,0.132845,0.100988,0.198161,,,,,,,,,,,,
4,2072,86,8.996454,0.023936,0,0.224128,0.286961,0.214197,0.42669,,,,,,,,,,,,
17,8194,341,8.991357,120.833656,0.000026,234.852595,0.996963,0.742935,0.99617,,,,,,,,,,,,
19,9386,391,8.990383,156.944027,0.000063,235.58058,0.999295,0.745182,0.995999,,,,,,,,,,,,
15,7260,303,8.987138,31.599323,0.000065,198.579421,0.967698,0.723104,0.996056,,,,,,,,,,,,
15,2982,124,8.999047,0.335183,0.000007,1.131778,0.414221,0.309226,0.617313,,,,,,,,,,,,
16,5592,233,8.999038,6.626244,0.000098,104.787848,0.774081,0.574329,0.987497,,,,,,,,,,,,
11,6032,251,9.001861,7.630334,0.000086,103.201263,0.829654,0.620536,0.994428,,,,,,,,,,,,
9,4230,176,8.990902,1.142601,0.000161,7.82297,0.58479,0.441647,0.874876,,,,,,,,,,,,
9,4824,201,8.994786,1.612992,0.00012,26.968958,0.667645,0.500963,0.976115,,,,,,,,,,,,
6,4570,190,9.00535,1.548525,0.000036,11.615955,0.632188,0.47258,0.922153,,,,,,,,,,,,
12,5640,235,8.998391,4.843756,0.000055,97.342207,0.775528,0.57855,0.996057,,,,,,,,,,,,
16,7056,294,8.994334,26.940993,0.000042,221.667144,0.973432,0.727934,0.99273,,,,,,,,,,,,
14,6888,287,9.001616,16.766103,0.000041,232.938183,0.946827,0.709526,0.996231,,,,,,,,,,,,
9,6024,251,9.010834,5.531152,0.000008,150.524533,0.836115,0.627858,0.995877,,,,,,,,,,,,
4,2814,117,8.994606,0.197438,0,0.862591,0.390408,0.292425,0.582063,,,,,,,,,,,,
11,5643,235,8.998318,3.686238,0.000224,124.928271,0.779056,0.58407,0.992761,,,,,,,,,,,,
18,860,36,9.025357,0,0,0,0.120314,0.089357,0.178613,,,,,,,,,,,,
2,980,41,9.005049,0,0,0.002542,0.135553,0.102969,0.201609,,,,,,,,,,,,
16,7424,309,9.004216,34.982634,0.000031,235.288787,0.998294,0.748347,0.996192,,,,,,,,,,,,
2,6383,266,9.018195,6.909645,0.000087,177.961019,0.887447,0.664681,0.984097,,,,,,,,,,,,
12,5556,232,9.008477,4.588552,0.000122,137.054677,0.771321,0.576611,0.995649,,,,,,,,,,,,
1,485,20,8.979313,0,0,0,0.066736,0.050415,0.100737,,,,,,,,,,,,
12,5568,232,9.000518,6.866226,0.000033,108.457582,0.770672,0.574894,0.993746,,,,,,,,,,,,
17,7718,322,8.986901,52.283718,0.000076,230.280607,0.989042,0.742453,0.993105,,,,,,,,,,,,
11,4167,174,8.996391,0.994141,0.000103,4.973133,0.575331,0.431085,0.857555,,,,,,,,,,,,
1,10360,432,9.008605,241.756598,0.000056,240.510192,0.99945,0.749563,0.996174,,,,,,,,,,,,
7,1892,79,9.007449,0.023516,0,0.116376,0.262974,0.197675,0.393759,,,,,,,,,,,,
2,8854,369,8.993474,151.160861,0.000037,238.713845,0.999999,0.749047,0.996001,,,,,,,,,,,,
6,2754,115,9.00888,0.184203,0,0.714889,0.38437,0.286783,0.571101,,,,,,,,,,,,
7,3465,144,9.000691,0.377414,0.000208,1.656914,0.479551,0.361185,0.720832,,,,,,,,,,,,
10,2922,122,8.999438,0.174513,0,0.845742,0.405884,0.302656,0.604662,,,,,,,,,,,,
13,6461,269,8.993994,11.72961,0.000377,210.022037,0.89616,0.671407,0.994284,,,,,,,,,,,,
7,493,21,9.055621,0,0,0,0.068585,0.051924,0.102556,,,,,,,,,,,,
12,2838,118,8.99345,0.199279,0,0.772566,0.39258,0.293651,0.592264,,,,,,,,,,,,
11,503,21,8.97664,0,0,0,0.069437,0.052402,0.104455,,,,,,,,,,,,
6,2964,124,9.011043,0.185081,0,0.771016,0.413064,0.308507,0.616339,,,,,,,,,,,,
15,6975,291,9.002672,14.89119,0.000082,209.849017,0.960264,0.718566,0.99607,,,,,,,,,,,,
8,3680,153,8.999275,0.743126,0.000045,3.648196,0.510139,0.380192,0.758207,,,,,,,,,,,,
8,7840,327,8.995969,62.236281,0.000033,217.107272,0.977578,0.73284,0.990808,,,,,,,,,,,,
6,7650,319,9.004106,55.850085,0.000079,230.145471,0.990594,0.744127,0.994416,,,,,,,,,,,,
14,2880,120,9.004929,0.254475,0.000319,0.952022,0.398573,0.300538,0.596015,,,,,,,,,,,,
13,5967,249,9.003618,4.661732,0.000192,123.710498,0.811552,0.609427,0.990045,,,,,,,,,,,,
12,7328,305,9.004132,24.99997,0.000092,199.56301,0.964371,0.722876,0.995577,,,,,,,,,,,,
3,1527,64,8.993636,0.00005,0,0.025578,0.21287,0.158246,0.316795,,,,,,,,,,,,
19,9671,403,9.01107,199.37456,0.000012,238.711959,0.999999,0.747155,0.996003,,,,,,,,,,,,
3,1365,57,9.014608,0.00006,0,0.032938,0.18993,0.142829,0.283956,,,,,,,,,,,,
11,5214,217,9.003992,2.726631,0.000127,57.160926,0.721409,0.541558,0.989847,,,,,,,,,,,,
